year,word,frequency
1984,pierid,0.066196
1984,pig,21.634497
1984,pigeon,4.999169
1984,pigfish,0.014626
1984,piggy,0.233753
1984,piglet,0.990679
1984,pigtoe,0.007671
1984,pika,0.098384
1984,pikachu,1.1e-05
1984,pikaia,0.000993
1984,pike,5.700711
1984,pikeblenny,0.000382
1984,pikeminnow,0.000202
1984,pikeperch,0.014197
1984,pilchard,0.147877
1984,pilorie,3.2e-05
1984,pilotfish,0.003178
1984,pinacosaurus,0.000604
1984,pinche,0.002397
1984,pinebeetle,0.000162
1984,pinfish,0.046584
1984,pinniped,0.216645
1984,pinscher,0.062978
1984,pintail,0.204586
1984,pinto,1.178648
1984,pinworm,0.112742
1984,piopio,0.002622
1984,pipefish,0.038571
1984,pipistrelle,0.025374
1984,pipit,0.123932
1984,piranha,0.115632
1984,pirarucu,0.005169
1984,pisanosaurus,0.000665
1984,piscifauna,0.000239
1984,piscivore,0.036459
1984,pismire,0.00853
1984,pitsky,4e-06
1984,pitta,0.136657
1984,pitviper,0.001148
1984,pizzly,1.2e-05
1984,placental,0.788558
1984,placoderm,0.031923
1984,placozoan,0.000289
1984,plaice,0.297769
1984,planarian,0.07948
1984,planktivore,0.040906
1984,plantbug,0.000998
1984,planthopper,0.231133
1984,planula,0.034148
1984,plasmodium,0.951789
1984,plataspid,0.0027
1984,plateosaurus,0.00548
1984,platy,0.299698
1984,platybelodon,0.000895
1984,platyctenean,2.6e-05
1984,platynota,0.014444
1984,platypus,0.136033
1984,plec,0.006423
1984,plecos,0.000388
1984,plectognath,0.005544
1984,plesiosaurus,0.043658
1984,pleurocerid,0.007008
1984,pleurocoelus,0.000811
1984,pleurodont,0.002256
1984,pliosaurus,0.003008
1984,ploughhorse,0.000426
1984,plover,0.616995
1984,plowhorse,0.002801
1984,pluvianus,0.002154
1984,pochard,0.054731
1984,podokesaurus,0.000595
1984,poekilopleuron,0.000104
1984,pogge,0.018282
1984,pogy,0.014339
1984,poikilotherm,0.052696
1984,pointer,5.450929
1984,polacanthus,0.000978
1984,polarbear,0.000876
1984,polecat,0.104384
1984,poliwag,1e-06
1984,poll,10.138732
1984,pollack,1.081643
1984,pollard,1.518206
1984,pollinator,0.50046
1984,polliwog,0.021599
1984,pollock,2.291478
1984,polychaete,0.632628
1984,polyp,1.425829
1984,pomeranian,0.080107
1984,pomfret,0.229594
1984,pompano,0.351732
1984,pompon,0.073521
1984,pondskater,0.001264
1984,ponginae,0.00116
1984,pony,2.928886
1984,ponyfish,0.005492
1984,pooch,0.047021
1984,poodle,0.326116
1984,poogle,6.9e-05
1984,poolfish,0.000414
1984,poorwill,0.009627
1984,poouli,0.000127
1984,popinjay,0.021253
1984,porbeagle,0.009219
1984,porcupine,0.880779
1984,porcupinefish,0.003807
1984,porg,0.002596
1984,porgy,0.228202
1984,porker,0.058976
1984,porkfish,0.001511
1984,porpoise,0.747657
1984,possum,0.55431
1984,postosuchus,0.000479
1984,potatobug,6e-05
1984,potoo,0.004537
1984,potoroo,0.010165
1984,potto,0.0226
1984,poukai,0.000158
1984,poultry,13.70369
1984,prairiedog,0.000941
1984,pratincole,0.016879
1984,prawn,1.621102
1984,praya,0.017764
1984,prenocephale,0.000431
1984,priapulid,0.015591
1984,pricket,0.012815
1984,prickleback,0.009116
1984,primate,4.74563
1984,prion,0.166953
1984,probactrosaurus,0.000501
1984,proboscidean,0.015553
1984,proboscis,0.303532
1984,proceratosaurus,0.000123
1984,procompsognathus,0.000774
1984,proconsul,0.200343
1984,procoptodon,0.003001
1984,procyonid,0.019731
1984,prodoxid,0.002462
1984,pronghorn,0.249833
1984,prosaurolophus,0.000689
1984,prosimian,0.087015
1984,protoanimal,2.4e-05
1984,protoavis,0.001007
1984,protoceratops,0.007708
1984,protohippus,0.00375
1984,protomammal,0.000743
1984,protosponge,0.000232
1984,protostega,0.000325
1984,prototherian,0.001865
1984,protozoan,1.92048
1984,proturan,0.003167
1984,pryeria,0.001243
1984,przewalskii,0.005442
1984,psephurus,0.001029
1984,pseudophilautus,6.6e-05
1984,pseudoscorpion,0.031585
1984,psittacosaurus,0.003834
1984,psocid,0.020445
1984,psychodid,0.044292
1984,psyllid,0.096934
1984,ptarmigan,0.199362
1984,pteranodon,0.018409
1984,pterodactyl,0.052996
1984,pteropus,0.046976
1984,pterosaurs,0.037801
1984,pterosaurus,0.0162
1984,pterygoplichthys,0.001981
1984,puaiohi,0.000649
1984,puddingwife,0.00057
1984,pudelpointer,0.000803
1984,pudu,0.028352
1984,puffadder,0.002609
1984,puffbird,0.006727
1984,puffer,0.218263
1984,pufferfish,0.01287
1984,puffin,0.298232
1984,puffleg,0.00125
1984,pug,0.264734
1984,puggle,0.001328
1984,puku,0.011515
1984,puli,0.030297
1984,pullet,0.639635
1984,pulvinaria,0.017748
1984,puma,0.531412
1984,pumi,0.004439
1984,pumpkinseed,0.063408
1984,punkie,0.005982
1984,pup,2.24798
1984,pupa,1.441794
1984,pupfish,0.074356
1984,puppy,1.607912
1984,puppydog,0.00397
1984,purebred,0.110958
1984,purussaurus,7.6e-05
1984,pussycat,0.121328
1984,pygoscelis,0.033448
1984,pyralid,0.171942
1984,pyram,0.006323
1984,pyrausta,0.017534
1984,pyrosoma,0.005159
1984,pyrosome,0.001915
1984,pyrrhuloxia,0.004734
1984,python,0.443815
1984,qilin,0.005165
1984,quadraspidiotus,0.007371
1984,quaesitosaurus,4e-06
1984,quagga,0.030128
1984,quahog,0.082432
1984,quail,2.103278
1984,quantula,0.000455
1984,quarrion,0.00077
1984,quaviver,2.5e-05
1984,quawk,0.000937
1984,quelea,0.065042
1984,quetzal,0.090446
1984,quetzalcoatlus,0.003952
1984,quickhatch,6.9e-05
1984,quillpig,0.000108
1984,quinkana,0.001769
1984,quinnat,0.004878
1984,quokka,0.01203
1984,quoll,0.014838
1984,raad,0.188595
1984,rabbit,18.840508
1984,rabbitfish,0.01342
1984,raccoon,1.128026
1984,racehorse,0.334662
1984,racer,0.740325
1984,racerunner,0.004855
1984,rach,0.04378
1984,ragamuffin,0.032436
1984,ragdoll,0.006865
1984,ragfish,0.001045
1984,raggle,0.007047
1984,ragworm,0.003978
1984,rail,29.414674
1984,rainbowfish,0.009359
1984,raincrow,0.002125
1984,rainfrog,0.000423
1984,rakali,6.1e-05
1984,ram,13.887101
1984,rancor,0.202461
1984,rapator,0.000169
1984,raptor,0.897506
1984,rat,67.024016
1984,ratel,0.049003
1984,ratfish,0.014649
1984,ratite,0.034174
1984,rattail,0.026631
1984,rattle,1.268151
1984,rattlesnake,0.872324
1984,raven,3.966249
1984,ray,72.249909
1984,razorback,0.087929
1984,razorbill,0.039507
1984,reagle,0.019234
1984,rebbachisaurus,0.000168
1984,redbird,0.055562
1984,redbone,0.009354
1984,redfish,0.189975
1984,redhead,0.436232
1984,redhorse,0.045525
1984,redondasaurus,1e-06
1984,redpoll,0.053833
1984,redshank,0.067578
1984,redstart,0.081586
1984,redtail,0.023218
1984,redwing,0.14173
1984,reebok,0.042925
1984,reedbuck,0.036309
1984,reedfish,0.001045
1984,reedling,0.000942
1984,reeve,2.995545
1984,regnosaurus,6.6e-05
1984,reindeer,1.123542
1984,remora,0.035953
1984,remount,0.071501
1984,reptile,2.752662
1984,reptilian,0.056764
1984,retriever,0.317424
1984,rhabdodon,0.000437
1984,rhamphosuchus,0.000139
1984,rhea,0.552673
1984,rhedosaurus,0.000383
1984,rheobatrachus,0.005202
1984,rhesus,1.771536
1984,rhino,0.459763
1984,rhinoceros,0.60554
1984,rhinocerosbeetle,7e-06
1984,rhinocerot,0.000213
1984,rhodostethia,0.002697
1984,rhoetosaurus,0.00129
1984,ribbonfish,0.005377
1984,richardoestesia,0.0
1984,ridgeling,0.00075
1984,ridley,1.208671
1984,riffleshell,0.000283
1984,riflebird,0.003804
1984,ringdove,0.009745
1984,ringhals,0.06079
1984,ringlet,0.191344
1984,ringtail,0.049096
1984,rinkhals,0.001123
1984,riojasaurus,0.000387
1984,rivulus,0.019851
1984,roach,1.57113
1984,roadkill,0.007978
1984,roadrunner,0.109751
1984,roan,0.468264
1984,robalo,0.006899
1984,robberfly,0.001773
1984,robin,8.618993
1984,rockfish,0.483006
1984,rockfowl,0.001329
1984,rockhopper,0.017871
1984,rockrat,9.5e-05
1984,rocksnail,6.9e-05
1984,rockwren,4.2e-05
1984,rodent,4.421968
1984,roebuck,1.217141
1984,roller,8.787313
1984,roo,0.337073
1984,rooibok,0.000283
1984,rook,0.708203
1984,rooster,0.811149
1984,rootworm,0.187761
1984,rorqual,0.033501
1984,rosefish,0.003528
1984,rosella,0.106697
1984,rotifer,0.475377
1984,rottle,0.001838
1984,rottweiler,0.040735
1984,roughy,0.041009
1984,rouncey,0.001063
1984,roundworm,0.195398
1984,rowei,0.001023
1984,royal,38.741061
1984,rudapithecus,0.001879
1984,rudd,0.87917
1984,rudderfish,0.002868
1984,ruff,0.650232
1984,ruffe,0.021296
1984,ruminant,1.434125
1984,runner,5.400897
1984,runt,0.146253
1984,sabertooth,0.011783
1984,sable,0.760396
1984,sabrefish,0.000112
1984,saccopharynx,0.002647
1984,saddleback,0.129544
1984,saddlebill,0.001352
1984,sagitta,0.114223
1984,saichania,0.000381
1984,saiga,0.03894
1984,sailfish,0.077935
1984,saimiri,0.109329
1984,saki,0.116168
1984,salamander,0.901389
1984,salamanderfish,0.000239
1984,salmon,12.7873
1984,salmonid,0.801006
1984,salp,0.114654
1984,saltasaurus,0.000424
1984,saltopus,0.0007
1984,saluki,0.016923
1984,sambar,0.062178
1984,samoyed,0.065114
1984,sandcat,0.001262
1984,sanddollar,0.001046
1984,sandeel,0.018937
1984,sanderling,0.071892
1984,sandfish,0.005414
1984,sandfly,0.116996
1984,sandgrouse,0.031052
1984,sandhopper,0.004827
1984,sandpiper,0.529322
1984,sandshell,0.001675
1984,sandworm,0.029422
1984,sanguinivore,0.000584
1984,saola,0.000289
1984,sapayoa,0.000926
1984,sapsucker,0.100415
1984,sarcolestes,6.4e-05
1984,sarcosaurus,8.7e-05
1984,sarcosuchus,0.000233
1984,sardine,1.077896
1984,sarigue,0.000254
1984,sarkastodon,0.000129
1984,sarplaninac,0.0002
1984,sasquatch,0.055914
1984,sassaby,0.001232
1984,saturnalia,0.076597
1984,saturniid,0.045535
1984,saurian,0.033013
1984,saurischian,0.00902
1984,saurolophus,0.001951
1984,sauropelta,0.000952
1984,saurophaganax,3e-06
1984,sauropod,0.050223
1984,saurornithoides,0.002759
1984,saurornitholestes,0.000488
1984,saury,0.071732
1984,sawfish,0.012693
1984,sawfly,0.301094
1984,sawyer,3.03037
1984,scad,0.119812
1984,scallop,1.389713
1984,scanderoon,0.001902
1984,scaphopod,0.046961
1984,scarab,0.221634
1984,scarabaeidae,0.136619
1984,scaup,0.145547
1984,scelidosaurus,0.002972
1984,schapendoes,4.3e-05
1984,schauzer,0.000633
1984,schipperke,0.007952
1984,schistosome,0.247122
1984,schnauzer,0.052464
1984,schnoodle,0.000269
1984,schomburgki,0.001242
1984,schoolmaster,1.024393
1984,scipionyx,2e-06
1984,scissortail,0.005375
1984,scoliid,0.00667
1984,scolosaurus,0.000715
1984,scombroid,0.018129
1984,scorpaenid,0.048568
1984,scorpaenoid,0.000931
1984,scorpion,1.015645
1984,scorpionfish,0.03585
1984,scorpionfly,0.009656
1984,scoter,0.123862
1984,screamer,0.067149
1984,screwworm,0.152275
1984,scrod,0.028182
1984,scrubbird,0.002777
1984,scrubjay,0.00025
1984,scrubwren,0.007326
1984,sculpin,0.266461
1984,scup,0.042132
1984,scutellosaurus,0.00179
1984,scutosaurus,0.000125
1984,scyphozoan,0.013131
1984,seabass,0.041792
1984,seabird,0.802665
1984,seabug,0.001251
1984,seacow,0.004812
1984,seacreature,0.000874
1984,seadevil,0.000511
1984,seadragon,0.008725
1984,seaduck,0.010226
1984,seafan,0.002501
1984,seafauna,5.8e-05
1984,seafish,0.008023
1984,seafood,3.704972
1984,seafowl,0.003823
1984,seagrape,0.00535
1984,seagull,0.480756
1984,seahorse,0.088545
1984,seal,25.800049
1984,sealion,0.030284
1984,seallion,0.001721
1984,seamink,1.8e-05
1984,seamoth,0.000168
1984,seaotter,0.000879
1984,seapig,1.3e-05
1984,searcher,1.413548
1984,seascorpion,0.00015
1984,seaserpent,0.00177
1984,seashell,0.221839
1984,seaslug,0.005358
1984,seasnail,0.001837
1984,seasnake,0.004943
1984,seasquirt,0.000879
1984,seastar,0.023639
1984,seaswine,3e-06
1984,seaturtle,0.003375
1984,seaurchin,0.006054
1984,seawhip,0.000395
1984,seawolf,0.041232
1984,secernosaurus,0.000124
1984,secretarybird,0.000871
1984,seedeater,0.014425
1984,segisaurus,0.000554
1984,segnosaurus,0.000748
1984,seismosaurus,0.000966
1984,sellosaurus,6.2e-05
1984,sengi,0.002371
1984,septendecim,0.004616
1984,seriema,0.005634
1984,serin,0.043753
1984,serotine,0.003121
1984,serow,0.047417
1984,serpent,2.758603
1984,serpopard,8e-06
1984,serranid,0.06943
1984,sertularian,0.000447
1984,serval,0.024649
1984,setter,1.13244
1984,seymouria,0.003956
1984,shad,1.141215
1984,shamosaurus,0.000154
1984,shanag,0.000106
1984,shanny,0.011097
1984,shantungosaurus,0.000505
1984,shark,3.471626
1984,sharksucker,0.002081
1984,sharky,0.016389
1984,shastasaurus,0.000584
1984,shearling,0.025615
1984,shearwater,0.271714
1984,sheep,20.957187
1984,sheepdog,0.121481
1984,sheepshead,0.096302
1984,sheldrake,0.149474
1984,shelduck,0.051442
1984,shellcracker,0.005913
1984,shellfish,2.260005
1984,sheltopusik,0.000186
1984,shichi,0.017183
1984,shieldbug,0.00086
1984,shihtzu,0.000245
1984,shikoku,0.317881
1984,shiner,0.490153
1984,shipworm,0.047048
1984,shoat,0.031146
1984,shoebill,0.005066
1984,shoggoth,0.001068
1984,shorebird,0.421768
1984,shorthorn,0.394409
1984,shoveler,0.09802
1984,shovelhead,0.001184
1984,shovelnose,0.008286
1984,shrew,0.933977
1984,shrike,0.249999
1984,shrimp,6.111615
1984,shrimpfish,0.001267
1984,shulker,0.000162
1984,shunosaurus,0.00028
1984,shuvosaurus,1e-06
1984,siamang,0.035556
1984,siamese,0.699134
1984,siberian,1.322581
1984,sidewinder,0.280772
1984,sierra,9.242436
1984,sifaka,0.007758
1984,sika,0.058888
1984,sild,0.005252
1984,silkie,0.02691
1984,silkmoth,0.033179
1984,silktail,0.000596
1984,silkworm,0.611427
1984,silurid,0.008365
1984,silverback,0.024649
1984,silvereye,0.023283
1984,silverfish,0.030504
1984,silverside,0.065995
1984,silversides,0.059736
1984,silverspot,0.009144
1984,silvisaurus,0.000281
1984,simian,0.076148
1984,simurgh,0.011837
1984,sinornithosaurus,1e-06
1984,sinosaurus,0.000299
1984,siphon,0.642429
1984,siphonophore,0.040684
1984,siren,1.495195
1984,sirenia,0.030717
1984,sirenian,0.035072
1984,siskin,0.099511
1984,sitatunga,0.008841
1984,sivatherium,0.002721
1984,skate,0.893328
1984,skiffia,0.000454
1984,skilletfish,0.000525
1984,skimmer,0.433161
1984,skink,0.144167
1984,skipjack,0.335288
1984,skua,0.225259
1984,skunk,0.793967
1984,skunkhead,8.9e-05
1984,skvader,2e-06
1984,skylark,0.25279
1984,skyshark,0.000632
1984,sleddog,0.000425
1984,sleeper,1.476444
1984,sleipnir,0.006189
1984,slider,0.611215
1984,slimehead,0.000329
1984,slipperlimpet,4.1e-05
1984,slippersnail,9.3e-05
1984,sloth,0.462438
1984,slothbear,0.000117
1984,slowworm,0.002819
1984,slug,1.923798
1984,smallmouth,0.099909
1984,smelt,0.194373
1984,smew,0.012725
1984,smilodon,0.024198
1984,smilosuchus,0.0
1984,smoothhound,0.006886
1984,snail,3.40349
1984,snailfish,0.007604
1984,snake,9.309356
1984,snakebird,0.002212
1984,snakeblenny,0.00016
1984,snakefish,0.000625
1984,snakefly,0.001856
1984,snakehead,0.021987
1984,snakie,0.000332
1984,snapper,0.635509
1984,snark,0.101443
1984,snipe,0.439004
1984,snipefish,0.001613
1984,snook,0.254759
1984,snorkie,4.2e-05
1984,snorlax,0.0
1984,snowbird,0.190427
1984,snowshoe,0.277585
1984,snuffleupagus,0.000506
1984,soapfish,0.003341
1984,sockeye,0.691102
1984,solan,0.139437
1984,soldierfish,0.003266
1984,sole,4.569828
1984,solenodon,0.011273
1984,solenogaster,0.001318
1984,solitaire,0.179755
1984,somali,0.565691
1984,sondaica,0.000712
1984,sondaicus,0.006736
1984,songbird,0.302108
1984,sounder,0.892067
1984,sow,2.547734
1984,spadefish,0.008999
1984,spadefoot,0.033857
1984,spalax,0.015557
1984,spanador,3.4e-05
1984,spaniel,0.347314
1984,sparid,0.056135
1984,sparling,0.144913
1984,sparrow,2.950174
1984,sparrowhawk,0.095463
1984,spatangoid,0.009384
1984,spawn,0.507531
1984,spawner,0.297167
1984,spearfish,0.093809
1984,spermwhale,0.003769
1984,sphaero,0.000888
1984,spheniscus,0.021973
1984,sphynx,0.016696
1984,spider,4.412067
1984,spidermonkey,0.000622
1984,spinedace,0.01014
1984,spinosaurus,0.001399
1984,spinymussel,0.000763
1984,spirula,0.008403
1984,spittlebug,0.058618
1984,spitz,0.407683
1984,splittail,0.003244
1984,sponge,3.633557
1984,spongefly,8.9e-05
1984,spoonbill,0.07551
1984,spouter,0.013669
1984,springbok,0.206888
1984,springer,7.226342
1984,springhare,0.008559
1984,springsnail,0.00025
1984,springtail,0.05709
1984,squab,0.118368
1984,squamate,0.020368
1984,squaretail,0.002589
1984,squawfish,0.080683
1984,squid,1.109963
1984,squilla,0.033436
1984,squirrel,3.205196
1984,squirrelfish,0.013744
1984,squirrely,0.000373
1984,stablemate,0.023363
1984,stabyhoun,0.000145
1984,stag,1.094914
1984,staghound,0.013231
1984,stagmoose,0.000224
1984,stallion,1.395935
1984,starfish,0.267783
1984,stargazer,0.048861
1984,starling,0.953969
1984,starly,0.000124
1984,staurikosaurus,0.00089
1984,steed,0.971547
1984,steelhead,0.570842
1984,steenbok,0.017256
1984,steeplechaser,0.010687
1984,stegoceras,0.001853
1984,stegodon,0.020928
1984,stegosaurus,0.037524
1984,stellion,0.000184
1984,stenopelix,0.000139
1984,stenopterygius,0.000953
1984,stenotomus,0.012906
1984,stickbug,8e-06
1984,stickleback,0.292358
1984,sticktight,0.005472
1984,stilt,0.384945
1984,stingray,0.12748
1984,stinkbird,0.00019
1984,stinkbug,0.02435
1984,stirk,0.026545
1984,stitchbird,0.004173
1984,stoat,0.127609
1984,stokesosaurus,0.00023
1984,stomatopod,0.076823
1984,stonechat,0.019129
1984,stonefish,0.01668
1984,stonefly,0.158803
1984,stork,0.766205
1984,strandwolf,0.000158
1984,strawworm,0.001131
1984,streamertail,0.000724
1984,strix,0.05628
1984,stromatolite,0.40016
1984,struthiomimus,0.003774
1984,struthiosaurus,0.000621
1984,stud,6.495034
1984,studhorse,0.010594
1984,stumpknocker,0.00101
1984,stupendemy,0.000496
1984,sturgeon,1.290886
1984,stygimoloch,0.000205
1984,styracosaurus,0.001984
1984,suboscine,0.00607
1984,suckerfish,0.001464
1984,suckling,0.793669
1984,sulphurbottom,0.0003
1984,sumpter,0.122095
1984,sunbear,0.001386
1984,sunbird,0.130851
1984,sunbittern,0.001347
1984,sunfish,0.415355
1984,suni,0.042208
1984,superbug,0.007035
1984,supersaurus,0.002838
1984,superworm,0.000271
1984,surfbird,0.006315
1984,surfperch,0.060333
1984,surgeonfish,0.024767
1984,suricate,0.003933
1984,surili,0.000182
1984,suslik,0.014257
1984,swallow,2.00514
1984,swallowtail,0.135579
1984,swamphen,0.006168
1984,swamprat,0.000245
1984,swan,4.381397
1984,sweeper,0.698283
1984,sweetfish,0.001748
1984,swift,5.337006
1984,swiftlet,0.028634
1984,swimmeret,0.012301
1984,swine,3.683027
1984,swordfish,0.27819
1984,swordtail,0.030145
1984,synapsid,0.016328
1984,syngrapha,0.002838
1984,szechuanosaurus,0.000304
1984,tabanid,0.129786
1984,tabanus,0.064311
1984,tabby,0.261153
1984,tadpole,0.650537
1984,taenia,0.302928
1984,tagua,0.01095
1984,taguan,0.000309
1984,tahr,0.027597
1984,tailorbird,0.004621
1984,taipan,0.039519
1984,takahe,0.02978
1984,takhi,0.00054
1984,takin,0.027345
1984,talapoin,0.026848
1984,talarurus,0.000218
1984,talos,0.044145
1984,tamandua,0.022684
1984,tamarau,0.001909
1984,tamaraw,0.006346
1984,tamarin,0.153564
1984,tamaskan,5e-05
1984,tanager,0.17099
1984,tanaid,0.012245
1984,tang,2.482939
1984,tanius,0.000775
1984,taniwha,0.014849
1984,tanuki,0.008081
1984,tapeworm,0.408903
1984,tapir,0.18634
1984,tapocyon,0.000174
1984,tarantula,0.155666
1984,tarascosaurus,0.0
1984,tarasque,0.005852
1984,tarbosaurus,0.001458
1984,tarchia,0.000261
1984,tardigrade,0.038816
1984,tarpan,0.012023
1984,tarpon,0.195589
1984,tarrasque,1.7e-05
1984,tarsier,0.042625
1984,tatanka,0.005065
1984,tatouay,0.00152
1984,tattler,0.047963
1984,tatzelwurm,0.000662
1984,tauhou,0.000289
1984,tauntaun,0.001909
1984,taurotragus,0.012534
1984,tautog,0.020741
1984,tayra,0.005457
1984,teal,0.792737
1984,teatfish,0.000375
1984,technosaurus,2.1e-05
1984,teg,0.210306
1984,tegu,0.006746
1984,teju,0.008016
1984,telmatosaurus,0.000204
1984,tembadau,0.000206
1984,tench,0.183018
1984,tenontosaurus,0.002536
1984,tenrec,0.026064
1984,tentacle,0.983215
1984,teratorn,0.003621
1984,teredo,0.046153
1984,termite,1.753473
1984,tern,1.904034
1984,terrapin,0.176914
1984,terrier,0.726994
1984,tetra,0.506152
1984,tetrapteryx,0.000509
1984,thalassomedon,0.000133
1984,thamin,0.003394
1984,thamnophis,0.048049
1984,thecocoelurus,2.5e-05
1984,thecodont,0.01536
1984,thecodontosaurus,0.000881
1984,thekwane,0.000975
1984,therapsid,0.046885
1984,therizinosaurus,0.000205
1984,thermobia,0.00967
1984,theropod,0.041623
1984,thescelosaurus,0.00158
1984,thestral,1e-05
1984,thicketbird,0.0
1984,thickhead,0.004064
1984,thonglongyai,0.000966
1984,thornbill,0.024708
1984,thornfish,0.000206
1984,thoroughbred,0.614545
1984,thrasher,0.329683
1984,threadfin,0.056914
1984,threadfish,0.00069
1984,threadsnake,1e-06
1984,threadworm,0.026048
1984,thresher,0.497211
1984,thrip,0.019932
1984,thrips,0.482437
1984,thrush,0.780659
1984,thunderbird,0.464121
1984,thylacine,0.031615
1984,thylacoleo,0.01053
1984,thylacosmilus,0.002922
1984,thysanopter,0.000164
1984,tick,2.742578
1984,tickbird,0.00232
1984,tiercel,0.014256
1984,tiffany,0.991825
1984,tiger,5.313063
1984,tigercat,0.009048
1984,tigerfish,0.018345
1984,tiglon,0.000826
1984,tigon,0.008377
1984,tigress,0.120031
1984,tiktaalik,9e-06
1984,tiktik,0.000708
1984,tilapia,0.83974
1984,tilefish,0.058124
1984,timucu,0.00116
1984,tinamou,0.019389
1984,tinamous,0.00734
1984,tineid,0.021294
1984,tineoid,0.000339
1984,titanosaurus,0.002297
1984,titi,0.093938
1984,titmouse,0.094408
1984,toad,1.800031
1984,toadfish,0.029347
1984,toadflax,0.024189
1984,toadfrog,0.00037
1984,toadlet,0.005125
1984,tody,0.048885
1984,toktokkie,0.00134
1984,tokudae,0.000761
1984,tomcat,0.15142
1984,tomistoma,0.003365
1984,tomtate,0.007365
1984,tomtit,0.012363
1984,tonguefish,0.00655
1984,tongueworm,0.000176
1984,toolache,0.001767
1984,toothfish,0.001742
1984,topi,0.087194
1984,topminnow,0.021017
1984,torkie,4.3e-05
1984,tornieria,0.000232
1984,torosaurus,0.002539
1984,torsalo,0.00105
1984,tortie,0.006956
1984,tortoise,1.248897
1984,tortoiseshell,0.147387
1984,tortricid,0.175948
1984,torvosaurus,0.00082
1984,tosa,0.139938
1984,totoro,0.001829
1984,toucan,0.079225
1984,toucanet,0.004548
1984,touraco,0.003055
1984,towhee,0.085223
1984,toxochelys,0.001043
1984,toxodon,0.004583
1984,toyger,5e-06
1984,trachodon,0.002456
1984,trachurus,0.095527
1984,tragopan,0.020734
1984,trashfish,0.003614
1984,tredecim,0.001944
1984,treecreeper,0.029459
1984,treefrog,0.053328
1984,treehopper,0.015286
1984,treehunter,0.000427
1984,treeshrew,0.004371
1984,treesnail,1.9e-05
1984,treesparrow,0.000163
1984,trembler,0.036387
1984,trevally,0.021427
1984,tribble,0.211872
1984,triceratops,0.027396
1984,trichechus,0.042964
1984,trichina,0.02428
1984,trichinella,0.202676
1984,triggerfish,0.034551
1984,trilobite,0.462441
1984,triops,0.011882
1984,tripletail,0.003123
1984,triton,1.7818
1984,trochilus,0.017178
1984,trocophore,0.000588
1984,troglobiont,0.000959
1984,troglobite,0.020303
1984,trogon,0.040121
1984,trombiculid,0.042205
1984,trombidiid,0.007982
1984,troodon,0.001809
1984,tropicbird,0.028085
1984,trotter,0.850362
1984,troupial,0.004322
1984,trout,8.804882
1984,trumpeter,0.569533
1984,trumpetfish,0.005576
1984,trypanosoma,0.808022
1984,tsaagan,8e-06
1984,tsessebe,0.006882
1984,tsetse,0.273177
1984,tsintaosaurus,0.001158
1984,tuatara,0.05454
1984,tuberworm,0.01055
1984,tubeworm,0.012947
1984,tucutucu,0.000112
1984,tucuxi,0.002435
1984,tullibee,0.008086
1984,tullimonstrum,0.000803
1984,tulotoma,0.000411
1984,tumblebug,0.00347
1984,tuna,4.135612
1984,tunicate,0.137822
1984,tuojiangosaurus,0.000531
1984,turaco,0.00567
1984,turbellarian,0.039382
1984,turbot,0.115236
1984,turkey,20.632208
1984,turnagra,0.000985
1984,turnspit,0.005389
1984,turnstone,0.089346
1984,turritopsis,0.000565
1984,turtel,0.00216
1984,turtle,5.167239
1984,turtledove,0.05411
1984,tusker,0.046325
1984,tusoteuthis,0.000142
1984,tussah,0.018774
1984,tuza,0.007111
1984,tyger,0.092773
1984,tylocephale,0.000206
1984,tylosaurus,0.001904
1984,tyrannid,0.019275
1984,tyrannosaurus,0.062773
1984,tyrannulet,0.00439
1984,uacari,0.000159
1984,uakari,0.003134
1984,uaru,0.001363
1984,uguisu,0.006458
1984,uintathere,0.004071
1984,uintatherium,0.00338
1984,ukuku,0.003453
1984,ulama,0.468197
1984,umbellula,0.002244
1984,umbrellabird,0.001182
1984,unau,0.002271
1984,underwing,0.075856
1984,unguiculate,0.001278
1984,ungulate,0.38979
1984,unicorn,0.943642
1984,unicornfish,0.002192
1984,univalve,0.016954
1984,upokororo,6.8e-05
1984,uraster,0.00015
1984,urchin,1.029918
1984,urial,0.010598
1984,urochord,0.000181
1984,urochs,0.000125
1984,urodele,0.070799
1984,uromastix,0.011732
1984,uromastyx,0.004687
1984,urraca,0.020513
1984,urubu,0.008176
1984,urus,0.018083
1984,urvogel,0.000269
1984,utahraptor,2e-06
1984,vahiny,0.00031
1984,valdosaurus,0.000443
1984,vampirebat,8.5e-05
1984,vaquita,0.00464
1984,varmint,0.076507
1984,varmit,0.003581
1984,vedalia,0.008387
1984,veery,0.02615
1984,velociraptor,0.001934
1984,verdin,0.034577
1984,vermin,0.392551
1984,vertebrate,4.365775
1984,vervet,0.101943
1984,vespid,0.08863
1984,viceroy,1.920732
1984,vicuna,0.10658
1984,vimba,0.008886
1984,vinegaroon,0.001282
1984,vinegarroon,0.002168
1984,vinitinctus,4.5e-05
1984,viper,0.560383
1984,viperfish,0.002153
1984,vireo,0.163099
1984,viscacha,0.009602
1984,viverrine,0.000597
1984,viverrinus,0.002462
1984,vixen,0.1971
1984,vizsla,0.012488
1984,vole,1.009948
1984,vulcanodon,0.001696
1984,vulture,1.08461
1984,wader,0.356165
1984,wagtail,0.126045
1984,wahoo,0.113185
